live_id,live_name,cover_path,artist,level,author
XBXLlkfrDyzSvGjx,You are the Miserable ≮ULTRA≯,fzVa8J82yv5R.jpg,t+pazolite,12,MAMUS
X6D4ty6jbbHJvY6D,おジャ魔女カーニバル,U6kS7ELpRSh9.jpg,MAHO堂,11,Blue8Note
DTWoaNit6rknQP9L,Be My Friend,JWuyUU9jdl2d.jpg,隣人部,11,MAMUS
cN38tAuhYjrj3Fmn,プライド革命,SEPHaoTdvGgW.png,Afterglow,11,豆腐豆腐豆
4yF2ZBGSQ8wSgAUm,アンチクロックワイズ,aWFVA2jNoO16.jpg,After The Rain,11,野生maki
s67kq1j0weXCJDJT,拝啓ドッペルゲンガー,n2bnpBQ6Stb1.png,KEMU VOXX feat.まふまふ,12,MAMUS
EQLLQFMHEIRXQATJ,水月鏡花のコノテーション(SPECIAL),c51f4fa10020092f5ff3540fc4258d30.png,日向美ビタースイーツ♪,12,RUKINOSAKI
ttZ2xIUzScu2qwau,RADIANT FORCE,OhXqC1nBOuqx.jpg,"悠木碧,水樹奈々,高垣彩陽",11,かふうちの
WeTNmw130s8UwSKR,バレッタ,dFDudYhjshoc.jpeg,乃木坂46,10,うぃるでま
xA0EDJVFqrxKgdTs,My Dearest Song 【MASTER】,6sGVFDPUNicx.jpg,月鈴白奈 (CV: 高野麻里佳),12,施斯・彩璧
rD9KfJCw9iQehqBc,GATE II ～世界を超えて～ 【MASTER】,goR9gJarvW7o.jpg,岸田教団 & THE明星ロケッツ,13,施斯・彩璧
tscQJ7iRnyfbkAdq,Gamelan de Couple,wROOqbzTRPEd.png,TOMOSUKE,12,MAMUS
IwoRf0Q7KPN5QGsg,Strawberry Trapper【創作譜面】,ojHPAwDd2DwB.jpg,桜内梨子(CV.逢田梨香子) 津島善子(CV.小林愛香) 小原鞠莉(CV.鈴木愛奈),12,yuyu0127
dv6KduFwu8ioxdJ4,Super LOVE＝Super LIVE!【創作譜面】,bzuraEf17yXp.jpg,μ's,12,teru_1238
WX8uJDzEvUYt7G8g,Noël,mHF3fuq1yGCN.png,モリモリあつし，uma,13,littlefrog
fwHBt4xsMHGj049e,Clattanoia,iGCe2PKFnfHl.jpg,OxT,11,MAMUS
QhIbu6L7zNe4qBIu,NEO TREASON,mIyrRKOQLlD0.png,lapix,12,Black seal
nmN03OJ8icEqwR7H,Hall of Mirrors,fel6wSHRw8eb.jpg,Sta,12,MAMUS
MAGa04qUhkKMhwk2,携帯恋話,COw3KRvZYGTB.jpg,まふまふ / 東雲絵名 (CV: 鈴木みのり)、暁山瑞希 (CV: 佐藤日向)、初音ミク,12,施斯・彩璧
T4TwMXaD2b1C1kJi,暗夜苏醒(Reanimate),cy5KVJrZfh3b.jpg,WARAK,12,空瞳画家
4r0EFfdsbzzQZlIp,単一指向性オーバーブルーム,FkJp1SZB9SNr.jpg,葛城華 (CV: 丸岡和佳奈),12,施斯・彩璧
C6i8ftTRmCE2PhwY,広有射怪鳥事,7PvOkgV3CYxQ.jpg,ZUN,12,野生maki
ocJ4U8HX0ByvTm9f,COSMOS,AdzaU1LQgebu.jpg,BlackY,12,cyh0613
WyI0lRsthWSCPfyQ,Agitation!,bQhRLY77ldhy.jpg,舞ヶ原高校軽音部,11,施斯・彩璧
S4Lfas3ykmx12PNM,一件落着ゴ用心,VjTgTvIM4kWt.jpg,イヤホンズ,11,MAMUS
B6uXwrnzP3x97EjB,天使のクローバー,Cxu2kIWcVT4f.png,DIVELA / MORE MORE JUMP! × 鏡音リン,12,施斯・彩璧
LglUSDEamQqo6WXY,kouyou,HJS1J38uIsP3.png,Ice,12,silverdemon
r2WBMAVqBqQIGudj,take a step forward,lCe5Raq8uind.png,uma,12,歲歲平安
mU7BD7A9o3lzgNvA,JOACHIM：D,aw8xm9sC1yrf.png,WONDERTRAVELER Project,12,Oracle
Ha5A6yIvC1iihajF,longing -Movie Ver.-,4jVTSeO7heHA.jpg,ユナ (CV: 神田沙也加),11,施斯・彩璧
ErDxKGVo6g5ZIa7n,メロディーフラッグ,Fpco7HIpIA5J.png,4U,11,真姬MAKI
QC02dsRfieHkkWbk,Cutie Panther（自制）,KaohfHxlqjhW.jpg,BiBi,12,好男1就
TwGXLWcpWbzit4a1,Trinity Field,0US4YAji2u0c.jpg,歌：Triad Primus（渋谷凛、北条加蓮、神谷奈緒）,12,沉默丶Man
16oxJw4EvylNG0G8,次のヒロインは・・・私!!,2Z9D4S5H60tI.png,洲崎綾/西明日香,11,かふうちの
mEIb4T0wFFrsCvgV,Zest of Blue,43fd1XCIWkwf.png,三角葵 (CV: 春野杏),12,施斯・彩璧
i7BuX2W6OEvI0qvC,激唱インフィニティ,oxiwZo8vGdEU.jpg,悠木碧/水樹奈々/高垣彩陽,11,かふうちの
gCFALAaeOCVLLEuX,Before Sunrise,rYzJ230rupdD.png,m1dy vs M-Project,12,Oracle
2Za0ZRH9jCpBgO3k,Oshama Scramble!【Master】,IAQqxm97wD75.jpg,t+pazolite,12,niconiconi
XP9IeGmTEEs5Q2lg,Phoebus,yybI9sD5RXpT.jpg,Yooh,12,Oracle
cljhkjzg9qPda2y4,Mermaid festa vol.1[自制MASTER],BuZQAMuAEviH.jpg,μ's,11,MAMUS
iDSUvxd0PqZRNXjz,ユメ語るよりユメ歌おう,WJnpKa70IT6m.png,Aqours,11,Mtn64
zZnaYwS19r6dxwHK,冬がくれた予感 EX,3j42UXJ8yx6c.jpg,BiBi,11,DatMinish
V7318JNSo4Qsj2Fj,chrono diver -fragment-,VPqaJACFVyL9.jpg,猫叉Master feat.三澤秋,11,MAMUS
OXGKQMf0PX4NhehL,乙姫心で恋宮殿 (Long ver.),Zs929tCtuiqk.jpg,Lily white - 三森すずこ/飯田里穂/楠田亜衣奈,12,littlefrog
KUf0d3l0Lqg8q7FE,イロトリドリのメロディ 【MASTER】,3QxeceLsKvCX.jpg,小仏凪 (イロドリミドリ),12,施斯・彩璧
UniQZmj3cbaqc59B,秋雨純情歌,nBNajp71fWEB.jpg,徒然なる操り霧幻庵,11,MAMUS
7b4EpCiqhXljSkHu,BLACK or WHITE? - ADV,4HIabXVMVGp1.jpg,BlackYooh vs. siromaru,11,小泉花陽
IfjE0lb2riWdYQGf,君と、この瞬間,qGMMCjO279cV.jpg,イロドリミドリ,11,施斯・彩璧
RNYDNLTLXXQJOIRM,ちくわパフェだよ☆CKP,be3ae2309ddd002be485c21b2a6bc90a.jpg,ひなビタ♪,11,小泉花陽
lAMOWji09fyA1aP0,Victory Remix Version-EX,ZJNlMyDFBKBP.jpg,Maksim Mrvica,12,天坑君
TDwenxgnkgFpqX11,Deep Blue Townへおいでよ,rzAaZv9mmBIw.jpg,"内田彩,内田真礼,佐倉綾音",11,野生maki
5uneJx704R1mp1ky,双重间谍(建议多指),3KftaTW2qLAQ.png,WAV.AV,12,空瞳画家
0crlnkekwYlCEQdG,Everlasting Message HD,4OTJByMx6pvU.jpg,ぺのれり,11,小泉花陽
fl3yvfqkN8U4wmgY,Rebirth-day,oVpk3nb5RnoZ.jpg,高垣彩陽,11,かふうちの
YoRDeHwFQ3scFhuS,-LEGNE- 仇なす剣 光の旋律,BYT99lBm56Kc.jpg,神崎蘭子,11,niconiconi
ivDGz028Vq1yiyvw,オタサー☆レボリューション,Q1CmevUhZe6L.png,ARM(IOSYS) feat. miko & キム,12,小泉花陽
c0Aj4hnZZWobh156,Saika,pR4lCSkhzzZb.jpg,Rabpit,11,MAMUS
nkLlwOKt3M93SKDm,セルフロンティア,6pL6w5ZS3hzM.jpg,ASCA,12,施斯・彩璧
50yRm5xEIyWYAxLZ,Bad Maniacs【HARD】,GeYdi6TU5jqR.png,kors k,13,小泉花陽
4w6B5nQ9dNisthbq,妖々跋扈,JHwMWkrDS0q1.jpg,ZUN,12,佐天泪子
TIhOBUd0qKl0hs4R,Black'n White JAMMIN' CATS,MTZLfFW5vi81.jpg,箱部なる (CV: M・A・O) & 月鈴白奈 (CV: 高野麻里佳),12,施斯・彩璧
4gFvIDhkSTeIPb57,Gravity,6pKuUzxqos5A.jpg,M2U,10,littlefrog
AJgEt4WLEPqi0Fg5,ライジングレインボウ,WgEU6Pr9HCeU.jpg,ミソッカス,11,MAMUS
2vynZ0TPYlj1OoBq,Sakura Fubuki【微量多指可能】,mqZx8Oxd9r9n.jpg,Street,11,Michiru
URj6nt9pImDUVaLE,NEO GRAVITY,7UzXk3nhEy8t.png,lapix,12,yuyu0127
LfB4pR0oXjtfnega,Strongholds,OmxZUMtuuGcf.jpg,Yooh,12,littlefrog
bX7J3DnO59QQlAyK,幾望の月,Ulx48oWJYJvG.jpg,なきゃむりゃ feat. 結月ゆかり,12,施斯・彩璧
YYA9FoyHzTGtXBXO,Majestic Phoenix,nEckpsCgbb8q.jpg,iceloki,12,lowb1234
oSUp7C4uU10xCnnU,Sigmund【HARD】,NEIjUYS657sF.jpg,Gram,12,小泉花陽
AFPBRBDZNRJAGPAE,Nightmare Party（夕立角色曲）,088689ecadd1f6a1b9295bc464f88de2.jpg,TOM,11,niconiconi
ENQGfVtIII0aUUZl,星月夜,LdhpwfmK9CK7.jpg,和楽器バンド,11,91999198
nBj22aOoZG8sFJGj,Arousing,GGHP0G3BfIhv.png,DJ TOTTO feat.吉河順央,11,MAMUS
JKIpMnFBwtmnaUTp,SAVIOR OF SONG,tCxBCFKDzLxx.jpg,ナノ,11,ajlsunset
LrnPJrX4kV7LQ6MY,夏色花火,LGslkffjnfy5.jpg,藤沢柚子 (CV: 久保田梨沙) & 早乙女彩華 (CV: 中島唯),11,施斯・彩璧
n8Lgntfq4zsotQw4,ダラけ×しゅぎょーDIARY!,PpSDDoFWFlS5.jpg,田中あいみ/白石晴香,12,91999198
H3mYQcIoocZW2qse,雨のち感情論(雨后的情感理论),rwTKhAmo8WNP.jpg,和楽器バンド,11,91999198
o0TTNnTro7b3GauE,TEMPEST,2lFfZ4vPXH0Z.jpg,石原夏織,11,施斯・彩璧
JifOO0dWQND0KF2f,SOLITARY BULLET,wDC599kxSVAQ.jpg,シノン (CV: 沢城みゆき),12,施斯・彩璧
7n0a5H4z3veey83i,ヴィーナスシンドローム,gTElTgGcG4Ku.jpg,新田美波（CV：洲崎绫）,11,MAMUS
SvjVLjlK8vFbTq2L,Chrome VOX【HARD】,a5oYJm7kWbdp.jpg,t+pazolite,12,littlefrog
m2V7USDlvi30FNPp,Licca,pR4NcBBCjnTR.png,Qrispy Joybox,12,小泉花陽
9k95NDuxeiGsKram,KISS!KISS!KISS!,WkUYUT21kwYC.jpg,饭田里穗,10,好男1就
gyC2Gj4XU1nradYp,黒髪乱れし修羅となりて,gVoNyGReAZp4.png,村正クオリア,11,niconiconi
w9vpC06pKBKOHvGb,風月ノ疾双,V0rQfX2L3Jrs.jpg,"水樹奈々,南條愛乃",12,かふうちの
N5fZt8Y9FyaP1Ylm,チルノのパーフェクトさんすう教室【創作譜面】,7rU6ix46cAgU.jpg,ARM(IOSYS),12,teru_1238
BKn6uzz1pGHNk9pU,告白日和、です！,Z5MqJrQlQAYg.jpg,内田彩 久保由利香,11,KimuraKizu
CEECEJPLSYVCPMBA,ZZ,19e9ec5c1f2bb9f2164f20183a9452b9.png,D.J.Amuro,13,RUKINOSAKI
5VYy91LJMufgftyS,Air,ILg9vHuAOZYK.jpg,SHIKI,12,rnaaa
UJMgKZTKM007frMK,Lo-Fi-M,hKh6x6szxCWU.jpg,yaseta,12,oscar865
Mn8rSAEpeU0jxpej,私の中の幻想的世界観及び 【MASTER】,c67By7RC6V3C.jpg,小仏凪 (イロドリミドリ),12,施斯・彩璧
a6UiWgQej86mETav,ゴーカ！ごーかい！？ファントムシーフ！,op5JI8k5fDMz.jpg,ハロー、ハッピーワールド！,12,施斯・彩璧
TZSHSHXHUWGUAVKN,croiX,cddaa08d746d.png,TeamGrimoire+あま猫,12,咱不触不敢说话
M2wXEC1BFCQFPpuX,一度だけの恋なら,hq8TiJjLugeo.jpg,ワルキューレ,12,MAMUS
3yiJ5Xno9UtoAqsP,エンドマークに希望と涙を添えて,fS0h4k1syBMQ.jpg,イロドリミドリ / 原曲、编曲: cosMo@暴走P,12,施斯・彩璧
9Ydck47aPuzxNhfw,フラッター現象の顛末と単一指向性の感情論[Special],50QuWkicfW4N.jpg,日向美ビタースイーツ♪,12,RUKINOSAKI
dXmZUAy5hotzPSB4,夏空 SUN! SUN! SEVEN!,fDqdgDZHIqTA.jpg,Poppin' Party,12,littlefrog
h1GwaQwVYT7eCAxe,トリドリ⇒モリモリ！Lovely fruits☆,6xNalGxZ3Ypv.jpg,柏木美亜 (CV: 和氣あず未),11,施斯・彩璧
R0mHnrN4EXo0ufOm,Beethoven Virus,vThsAhfnwg4m.jpg,Diana Boncheva,12,天坑君
BxIpNS0DSn5UQxLy,永夜の报い　～ Imperishable Night,yXETSpM5ZgMJ.jpg,ZUN,11,野生maki
QZFKKFHGTUQSLPHR,AREA184,4d20fa54b7b161415af4dd7f8e437c7f.jpg,PERSONA,12,天坑君
ESCG4rVsEbtEiCPh,Best FriendS,PQpbb4ZZNFqb.png,"沼倉愛美,赤﨑千夏,佐倉綾音",11,かふうちの
mDvRYpjGamuDhHnC,Altale,fdMrRSkFArEm.jpg,Sakuzyo,11,MAMUS
w2SdcyQzo3UPepbd,RESISTER,qi42ZEXJ0tQ6.jpg,ASCA,12,施斯・彩璧
hpoGAFGiIi6llDE8,【EX】ブリキノダンス,J67bwEFk7fXY.jpg,GARNiDELiA,10,野兽先辈
MdyMcJzJJgMTF3WN,ほしぞらトラベル【Expert】,olTAWEkOBF1P.jpg,奏音,13,91999198
kzsXF6o8USX7onOt,妖魔夜行,9qdUjkSVUFQX.jpg,ZUN,11,ajlsunset
AD5kDlEgIZZYdndM,死灯 -エイヴィヒカイト,qYAVXUg1twI5.jpg,"寿美菜子,蒼井翔太,日高里菜",12,かふうちの
EFsRquajVNpqXoef,Yaoyue,KohhZiERYlLq.jpg,Gondayu,12,littlefrog
lwV6BY6aUEFDpI4u,Nation Blue,2YuAqY9LwtyQ.jpg,《蒼ノ楽団》アズール・ムジカ,11,MAMUS
Cz5UXycMiB2iy8GU,青の一番星,u9fxTkUZLOj3.jpg,塩見周子（CV.ルゥティン）,12,Future
jRhyZAq4GDJCFChL,give it up to you,iejVOlvBsXwL.jpg,bitter flavor [桜井春菜 (CV: 近藤玲奈) & 早乙女彩華 (CV: 中島唯)],11,施斯・彩璧
OF5LhdKvkujnEWYj,ゆるゆりんりんりんりんりん,kwldOKKh6r1r.jpg,七森中☆ごらく部,10,摇曳的窗帘
tE1jts99ISBg2ctt,物凄い勢いでけーねが物凄いうた（三点押しあり）,NjKxXkXMNZ1w.jpg,Halozy,10,tosaka
XvrK6ZwtqeXb3Qe0,Saturn,AhImcLFsK5Fx.jpg,Mr.Saturn,11,天坑君
Fe9j3thA7EMVuq18,アノ華咲クヤ,rrvE9Q0WpRn7.jpg,ichigo & senya,12,InariSonoda
JcHYLHvGtVUBK3ZO,Defeating the greed,K33m359qCbcw.jpg,キリト (CV: 松岡禎丞) with アスナ (CV: 戸松遥),12,施斯・彩璧
UUt5MqTEQjfGNFSG,無敵We are one!! 【MASTER】,0VGU5IENciyE.jpg,イロドリミドリ,12,施斯・彩璧
KGCRRBOKVSHRXMTM,Snow goose,e92fcaa0e702eb866ad29effdcf4505e.jpg,Mutsuhiko Izumi,12,oscar865
NO0hx6RTlxM54lGJ,Oriens,chduElOwUhfQ.jpg,Ginkiha,12,oscar865
Nyi6UcM0d0SpZz0m,VERTeX(ウェルテクス),V4Rt6qN5RhRR.png,Hiro,13,yuyu0127
NlwOUpH6Dz4h1GGb,銀梅花,ulSqVpArZ5vJ.png,影翔鼓舞,12,Oracle
FGg1pz2P4XEPMDiM,soldier game【自制MASTER】,DY8t2QP5A5VU.jpg,作詞：畑 亜貴　作曲・編曲：若林 充,12,yuyu0127
FkJybcbTCeBttPkl,危险约会(Drunken Stein),T7v4taUHNEK3.jpg,Paul Bazooka,12,空瞳画家
ru4Mc3uiuDj7Atyr,Reunion,69eT0J1haQZz.png,Tatsh,12,ーーみーー
J4w1bTj6Ni0Jomwk,灼熱スイッチ,aAC0Vanbkwk8.jpg,"花守ゆみり,田中美海,今村彩夏",11,かふうちの
Do1objpiKJO4k726,LAYon-theLINE,Zpe5rny4cd5t.jpg,D-selections,11,MAMUS
kfcxrlly72eOwVzw,Absolute NIne,9ruwf1pN2ACD.jpg,The IDOLM@STER,12,cyh0613
3C4JHrM6R1XwYlQo,Vanessa,oQw6zU82ergD.jpg,Vila,12,MAMUS
qUaQLBfrYiXoHCsY,ミュージック・リボルバー,Tsj0P6ut1FZS.jpg,世阿弥,12,kyoro
Z20iEbGFv9gPWZ7H,HEAVENLY MOON,vmuptgl6bGd8.png,Tatsh,12,小泉花陽
9Hi2fbw3PIOOzEr5,イブの時代っ![Extreme],uig1zxhOZe8E.jpg,日向美ビタースイーツ♪,11,SUSAM
ebgDhJZzQYtXbs3v,U.S.A.,WlgmClm5CYXc.jpg,DA PUMP,12,littlefrog
mpguE7VhlTkmcTUp,恋歌疾風！かるたクイーンいろは,63ucOrBE9ILN.png,ねこまんまチーム,12,小泉花陽
aoozQqnVFGKG2RPf,Night of fire,UNRvMGMQQH3g.jpg,Niko,11,天坑君
VkBXCX69pAspaqUh,glacia,r5zV89V3IyKv.png,DJ TOTTO,12,RUKINOSAKI
633Ii8dCx9BR9N3N,にっこりカフェの魔法使い,cpcrYWo9D2f4.jpg,Petit Rabbit's,10,摇曳的窗帘
BIBNYTWYQBFDMFKC,Oblivion,36a9ac2a8df19804e0071d3cf03ce6a5.jpg,Eoin O' Broin,11,天坑君
QGhL8d37ZVN8Oeap,Piece of Heaven,fWtGNcRpm7JJ.jpg,Akira,12,lowb1234
n6i1bUYytryrE7WQ,Girlfriend,IVVKVuB8hbxf.jpg,Avril Lavigne,10,littlefrog
x9yhn1Xpn5DmGnFi,Towards The Horizon,2VMLpa3emZIV.png,かめりあ,12,MAMUS
YbVqy9hh3xKejKrC,白い雪のプリンセスは,wd5zFAJRlo23.jpg,ピコ,12,小泉花陽
CYxALxcmBHUO8b5p,シンシアの光,XMmgatXWNNXN.jpg,藍井エイル,11,施斯・彩璧
RBYewOfjox4dvS1e,I'm So Happy,YFTmuSVDfanb.jpg,Ryu☆,11,niconiconi
2JK0GhT6tFwnsVRa,Dreadnought【xi + nora2r】,OqRv2PfVrUvq.png,Mastermind(xi + nora2r),12,yuyu0127
wzH9VRux90chWLUD,お願いアインシュタイン,We7nJ0Zey1gu.jpeg,中山真斗feat.桜川めぐ,11,MAMUS
SfSQyLUHSTsiF6Kl,B.B.K.K.B.K.K,funUYRxmurp5.jpg,nora2r,12,oscar865
yBfzhcR77neDtWuM,某猎奇の创价协会,bLQzdv3pyO5l.jpg,b站AV10492,11,汐喵の秋刀鱼
uWCga29OSEdVDUvG,We're so Happy,PeLAUoXj6xX7.png,Ryu☆,12,小泉花陽
M3NB3MABgmiDuHe4,あ・え・い・う・え・お・あお!!,9TebpwlLtDpB.jpg,剧团四季,12,野生maki
pH5tLyMSY0DCUlyy,Shout Our Evidence!,9pWCEDX1thAB.jpg,イロドリミドリ,12,施斯・彩璧
hle8lHV7fv8UHKi5,Till the End,Cp0uB7obcOSR.jpg,ReoNa,11,施斯・彩璧
ibK1BWQ83LabEnQE,玩坏TAKA,1tsRSHtfsqen.jpg,小泉花陽,12,小泉花陽
RyUfWkfqZtqB8Aqy,Resolution,5f5GmAL2lM1L.jpg,戸松遥,12,施斯・彩璧
q1iBaw0rrfZVGduA,Road without Road,18FjGCirXKVe.jpg,HaNaMiNa feat. Nanase,12,施斯・彩璧
TQCMXMAGNYITYNOM,ALBIDA,a93149104f90a5ed17c033fc309c38f4.png,DJ YOSHITAKA,12,小泉花陽
6Elw9MDJTJll7BoY,一世嬉遊曲‐ディヴェルティメント‐,KZIrUamdrlyB.jpg,月鈴那知 (CV: 今村彩夏),12,施斯・彩璧
aDQaavgcjpyXbGcI,Eternal Wish,f6kzRkxv9wBN.jpg,佐倉紗織,11,摇曳的窗帘
sPcehXIhO17OQHYM,ステラ,ZxEdOpK8tcTC.jpg,じん / Leo/need × 初音ミク,12,施斯・彩璧
ubRtXf3lzhPrMOBH,鲜烈のリュウ,TV0HRvKB38M7.jpg,忍者龙剑传,11,silverdemon
o06K0RT13kWwkhRf,頓珍漢の宴,QIvMYX8ou706.jpg,ピノキオピー,11,CrazyKid
eZOhyLJAIHgJ2TKU,[M+]Yes！Party Time！,drEJWyLg2wpI.jpg,佐佐木千枝 樱井桃华 市原仁奈 龙崎薰 赤城米莉亚,12,cyh0613
iRFrTxwfBxp0Qang,Dive to Blue,x8ymWw6BkSGo.jpg,内田彩,11,摇曳的窗帘
SfYW7yGy7253HEOY,蒼の旋律,yk7QGAtxbAJI.jpg,マーブルハート（サリヤ人）,13,野生maki
f4AJICF5kRgfQyVK,Galaxia【HARD】,DT0TLCgmZzGz.jpg,TQ,12,Oracle
lVHzvuEtKQWWJTiZ,Black Rose Apostle,lNBY3yagpBch.jpg,清水达也,12,野生maki
PvfoKkVhV0rUpwzM,涙はみせない,d6t9l8Zzil8o.jpg,こみっくがーるず,10,摇曳的窗帘
IAK8m2EtHQSGfxqg,Singularity -PRESENT-,h3byLDYx4WSU.png,ETIA.,12,MAMUS
L3TvvyU6mbt06Oba,旅路宵酔ゐ梦花火,CGrPWDlYJBxA.png,徒然なる操り霧幻庵,11,MAMUS
Xc2fxizz8dki0Mlv,AΩ,DQ7a6GqkTfvk.png,BlackY,12,MAMUS
LxwGmONvPH4URkuD,カタラレズトモ,LRzLlHsMGbgo.jpg,ZAQ,11,MAMUS
2k1E6htu8oFf8AOY,Struggle,9sTdAjnSe4xJ.png,Masayoshi Minoshima(ALR),12,野生maki
RJHEBWICYBTBXKYB,"Anisakis-somatic mutation type ""Forza""【Expert】",340e5c8f2510f9a5529ab0665b0302a8.jpg,朱雀「DJ YOSHITAKA」,12,niconiconi
44mTtms1Eg71ZOkr,Interstellar Experience,ZPOtXQ68GG9E.png,Polysha VS Daph,12,Oracle
IKhbct46VEZa64Hz,セカイがカフェになっちゃった!,vILOIEZCys7V.jpg,Petit Rabbit's with beans,11,かふうちの
m3KsViwL5sAVc2hV,Trancing Pulse,Whau9p3dkEz0.jpg,Triad Primus,11,niconiconi
5SOjR2xgNpItKJhC,だってだって噫無情 Real-EX,qLaSYakO3bxG.png,だってだって噫無情,11,小泉花陽
gAZs8SQkQBF0gAqQ,【創作譜面】私たちは未来の花 (MASTER),rTxjb0jE9w29.jpg,園田海未,12,1O9cha
b476zeVWFAQUF6vg,TOKIMEKIエスカレート,bXU4geEdyBQR.jpg,歌：城ヶ崎美嘉,11,沉默丶Man
Nu8UzvB1euC5aRJw,さいたま2000,oAJtCgANXoyo.jpg,山田ふしぎ,13,野生maki
vgmIFn2rqdAshan9,†渚の小悪魔ラヴリィ～レイディオ†,VcPzv8YNYP0l.png,夏色ビキニのPrim,12,小泉花陽
wIH2ACMdR9OBBtyQ,地球最後の告白を,6HQnkgyNQxFb.jpg,kemu,12,施斯・彩璧
EW1PQwtYOu0oJrT0,終焔のClaudia,TnVaD6EJMzH8.png,二代目朱雀,12,小泉花陽
akZcIinenxt29CxV,Purple Passion,U5SHZMmX364X.jpg,Diana Boncheva,12,小泉花陽
ZYyVw9YGQ6Fx6xIN,Hotel Moonside,Brjyt1l3L9gF.jpg,速水奏(CV:饭田友子),11,MAMUS
NFxzByFRJxJekAF7,セイシュンゼミナール,X4ZBC5IfEg6p.jpg,Study [古橋文乃 (白石晴香)、緒方理珠 (富田美憂)、武元うるか (鈴代紗弓)],12,施斯・彩璧
M5UYTvJ0bFTpEgki,Anesthesia,K0aC4rITZhRC.jpg,SIHanatsuka,12,MAMUS
7owBDc9v7tdTOkPb,おお われら喜び讃うべし、主よ,BGDTqMkRtebl.png,すのうまん,12,小泉花陽
3sEZZn7feC5zlrcr,純真Always,skfsruDCE2cS.jpg,田所あずさ,12,Future
3UU60DztT4Z1IGJv,THE DAY,etNN1dNSRaJ4.jpg,色情涂鸦,11,MAMUS
j516rQeJidHpTxv3,ambiguous,xP5BDP3trv6Q.jpg,GARNiDELiA,12,かふうちの
gwWfxzczaeejHwpp,廃狱ララバイ,6K2E42Xu6eh0.jpg,ZUN,11,MAMUS
7KMM7vXw7ZOcSTBS,SWEET SHAKE!!,NNhGwehaiTiU.png,桜井春菜 (CV: 近藤玲奈),12,施斯・彩璧
yVCLJxQhHgw0SzbA,フォルテシモBELL 【MASTER】,oKp8IW4pUDaH.jpg,天王洲なずな (CV: 山本彩乃),12,施斯・彩璧
76TB7wa8pPJle64c,fantastic dreamer,79UG7y5nEAdD.jpg,Machico,11,施斯・彩璧
Hms425mu2rxMSwvk,旅人リラン,utGW63uwsmLJ.png,XOGO BRYKK,12,MAMUS
YVYyXMsD5Gr2j9kC,Eira【HARD】,jhLVXogkp6Xs.jpg,DJ TOTTO,12,小泉花陽
lCHmG7OKnSsP4Evg,毒茸伝説,Nrh8zkyU0mSc.jpg,星辉子（CV：松田颯水）,11,MAMUS
nQEt5QK2klghOkmg,White Chocolate,gjpB5S3wxkNR.png,CASHEW,12,Oracle
Bg7W33Hw4VVep7cV,少女绮想曲~Dream Battle,Gg510WG78UD1.jpg,ZUN,12,野生maki
Y3eTB08Zqh54OuW8,凸凹スピードスター,KIwhCnDzezmK.jpg,歌：佐藤心（CV.花守ゆみり）、安部菜々（CV.三宅麻理恵）,13,沉默丶Man
qmyHa8b6ryaH2vA0,【創作譜面】勇気のReason (MASTER),SgxHiaz3v50r.jpg,園田海未,11,1O9cha
Pbq93eoUmH4uRJCt,あんずのうた,agPHCVzPp1Ow.jpg,五十岚裕美,11,niconiconi
DP4iyhvjqI7fSGfk,星の在処。－ホシノアリカ－,XSXSoSTGZgXa.jpg,LM.C,12,南惊希露丶
4EKJHSi2lXSVnzm0,Rubeus,tVyv2ZKlSqtb.png,RedMuffleR,12,野生maki
RZgGUxhEYpIj05pV,Stellar,W9cCm5QarBIT.jpg,M2U/NICODE,12,樱染nico
n01nib0vEzgyp5oB,夏色えがおで1、2、Jump！【創作譜面】MASTER,GmrBwdOA7uqH.png,μ's,11,teru_1238
7UQCJKxODomNG2Bw,いーあるふぁんくらぶ,MVITKvg9RQcy.jpg,みきとP vocal: GUMI･鏡音リン,10,littlefrog
TKeq66vgL7yWHWhh,3rd Avenue,Q7BLcXiqHv9a.jpg,Sound Souler,14,littlefrog
kGHXQsc9kdClMJfC,Kiss Me Kiss,A5mIfovsFmm5.png,bitter flavor [桜井春菜 (CV: 近藤玲奈) & 早乙女彩華 (CV: 中島唯)],11,施斯・彩璧
v75ityxZsr1B1M4t,-LEGNE- 仇なす剣 光の旋律,XZiOk0npTpGA.jpg,歌：Rosenburg Engel [神崎蘭子（CV.内田真礼）],12,沉默丶Man
WRXFJLYCDLBQIXVF,Pure Ruby(EXTREME),f8859b79e0b409595563fe4c813ef74b.jpg,SHIKI,12,天坑君
0QN9Qtsef5h8Oqsz,Last ΩmegA,jTb4U8AOshbU.png,BlackY,13,Black seal
PCNlbLrqfUOum0Tc,Antipathy,0oxVfufrpvwV.png,Wildema,11,うぃるでま
Jck6ONaymiutpFkX,Paper Bouquet,Z1Ay6lpqWjNV.jpg,Mili,12,Leafa
JDQwAvgGlxXz909V,No brand girls (GRP-Explosion Mix) -Bonus Track- EX,GoeX9tunkecK.jpg,μ‘s,11,小泉花陽
hQ2UQUIldh3TwWGB,LOVING TRIP,FwSVmr92Mnyv.jpg,yozuca*,11,施斯・彩璧
rlQiw68KM8eT7LPa,かすみ草のゆめ,l39r2Vcc4ePz.jpg,千歳サラ,10,摇曳的窗帘
